"EVAL_GRP","FORTYPCD","COUNTYCD","VOLCFNET"
12000,406,39,338422.842298396
12000,508,39,189251.560348756
12000,520,39,6085820.98666894
12000,141,41,6585959.41660732
12000,161,41,41434523.4777849
12000,404,41,454939.830671688
12000,406,41,46061222.1842327
12000,503,41,8890698.48001372
12000,507,41,279300.620017234
12000,508,41,NA
12000,511,41,116008.175721493
12000,514,41,NA
12000,520,41,11261140.4492394
12000,602,41,18695049.5669708
12000,608,41,2454122.64062263
12000,406,43,1764961.08453566
12000,502,43,2421062.80868363
12000,503,43,1263086.28323276
12000,506,43,909029.116369127
12000,508,43,21509026.411428
12000,511,43,502575.675479618
12000,515,43,383319.929526801
12000,516,43,2144526.03187908
12000,999,43,366354.413512124
12000,161,45,6865956.90743218
12000,162,45,1504207.78557859
12000,406,45,3177914.68416279
12000,501,45,944138.215068034
12000,506,45,4809538.50498455
12000,520,45,5561287.20841517
12000,602,45,676092.583359686
12000,608,45,4851373.15424167
12000,999,45,48742.5191580044
12000,161,47,72537265.0622024
12000,406,47,13511291.0995654
12000,503,47,1399102.67226863
12000,508,47,7226671.10427609
12000,511,47,123142.431670697
12000,520,47,3237797.37802985
12000,602,47,15313320.2643907
12000,706,47,908745.999080734
12000,999,47,NA
12000,163,49,1469590.13048728
12000,501,49,5062046.48535585
12000,507,49,1825167.62006454
12000,508,49,1874905.11514556
12000,516,49,520456.319437381
12000,161,51,13792654.1419039
12000,404,51,1045045.04205265
12000,406,51,16888751.1681332
12000,501,51,7810064.11514745
12000,503,51,18447139.3169119
12000,507,51,NA
12000,520,51,1242224.31692367
12000,602,51,14805813.263209
12000,141,53,46255256.5137155
12000,142,53,61125917.9865924
12000,161,53,28621050.1344575
12000,403,53,5490063.57085876
12000,406,53,989114.469894744
12000,507,53,NA
12000,520,53,6279906.74859328
12000,999,53,NA
12000,405,55,116804.750572765
12000,406,55,6625949.18367783
12000,503,55,18355714.868377
12000,504,55,880985.501245884
12000,506,55,8128145.12050545
12000,507,55,1762784.98424823
12000,508,55,10914686.3388931
12000,702,55,6571190.14595451
12000,161,57,41663688.3438871
12000,163,57,815302.195007987
12000,404,57,NA
12000,406,57,4717170.26538052
12000,503,57,1310111.10084754
12000,508,57,4909440.81971181
12000,515,57,NA
12000,516,57,393770.742793458
12000,517,57,NA
12000,520,57,7502264.4112376
12000,161,59,230419.879563633
12000,163,59,2022493.76249183
12000,405,59,3273615.90053543
12000,406,59,NA
12000,501,59,3899021.28523799
12000,503,59,10823354.5975488
12000,506,59,2047807.37228757
12000,507,59,55347.9074634779
12000,508,59,4885429.27591415
12000,511,59,78933.7176623733
12000,516,59,541630.766160781
12000,517,59,3567253.80347269
12000,520,59,6943008.85944128
12000,608,59,195862.59021252
12000,707,59,1112732.77418371
12000,161,61,5324286.26709439
12000,406,61,260285.080838061
12000,519,61,701958.368852477
12000,520,61,2934645.96044951
12000,608,61,54181.0747859738
12000,708,61,NA
12000,995,61,273386.850266974
12000,161,63,55343004.323285
12000,406,63,6036130.4116969
12000,503,63,29143582.3883375
12000,511,63,977466.01970143
12000,520,63,679773.785439447
12000,602,63,1442173.94695758
12000,706,63,8107632.3324917
12000,141,65,10574201.602907
12000,161,65,22502784.0013838
12000,406,65,NA
12000,503,65,8809438.05870009
12000,507,65,NA
12000,508,65,5885991.60683162
12000,520,65,3839136.08873024
12000,602,65,13339265.3015065
12000,706,65,8996112.16409093
12000,142,67,1893592.79294461
12000,161,67,22759517.2457038
12000,162,67,26363957.2949881
12000,406,67,NA
12000,407,67,3768614.02114315
12000,506,67,10878907.5753747
12000,508,67,1001173.06692574
12000,520,67,3334823.13481907
12000,706,67,8078979.77703452
12000,142,69,1539658.65260864
12000,406,69,NA
12000,508,69,NA
12000,520,69,10026335.9901084
12000,608,69,30283312.4167727
12000,161,71,2120297.73399964
12000,163,71,6669081.6893186
12000,402,71,5379008.78194516
12000,405,71,2448019.65294557
12000,406,71,4632247.17472657
12000,502,71,NA
12000,503,71,13637523.8502247
12000,506,71,12022527.9574544
12000,507,71,2425314.12832207
12000,508,71,11069824.0831616
12000,513,71,NA
12000,515,71,12044532.5983902
12000,516,71,1142489.48095372
12000,520,71,5983448.0148699
12000,708,71,17386681.6772167
12000,141,73,15744261.1090922
12000,161,73,37294692.9008526
12000,163,73,2114226.54312026
12000,405,73,96316.7442981532
12000,406,73,12295560.519738
12000,501,73,702492.520518686
12000,503,73,4725193.16019175
12000,504,73,44257.9385358661
12000,506,73,5056387.78632774
12000,508,73,4164533.32738014
12000,515,73,15056852.1240864
12000,520,73,2439759.82599633
12000,999,73,NA
12000,161,75,8422272.90879669
12000,406,75,3979517.22937033
12000,503,75,643851.585897936
12000,506,75,845467.755694423
12000,508,75,2175158.4256637
12000,511,75,184491.524521374
12000,520,75,23223950.5883945
12000,602,75,4747681.17296063
12000,608,75,NA
12000,161,77,NA
12000,406,77,NA
12000,503,77,1770730.71641113
12000,520,77,3347367.95844988
12000,163,79,1720232.98263644
12000,406,79,3606323.35800266
12000,501,79,11656801.9567419
12000,506,79,686236.40695987
12000,161,81,12866844.8839131
12000,404,81,2040017.76607784
12000,406,81,4111521.29236243
12000,508,81,2638783.32430108
12000,520,81,1333505.94207887
12000,608,81,13709493.0167367
12000,503,83,16403513.1766854
12000,602,83,1657865.05848921
12000,605,83,7678493.90784629
12000,161,85,6614951.62119329
12000,406,85,995402.544664934
12000,507,85,NA
12000,508,85,308023.186170936
12000,517,85,3699309.01605337
12000,520,85,7195600.85676116
12000,608,85,NA
12000,141,87,NA
12000,161,87,22511437.0304987
12000,162,87,6701415.31961559
12000,404,87,455800.715084881
12000,406,87,2615876.46355969
12000,503,87,6491065.36726255
12000,507,87,915265.930893751
12000,508,87,13842395.1094828
12000,520,87,601584.460777572
12000,602,87,23611953.8795713
12000,161,89,NA
12000,503,89,11178202.3700131
12000,702,89,8080306.23420302
12000,706,89,NA
12000,161,91,104702327.136219
12000,162,91,8639933.59943594
12000,404,91,4276203.92617826
12000,406,91,18678440.1768199
12000,508,91,6187926.40671749
12000,520,91,7855490.69977679
12000,601,91,11853785.2773718
12000,602,91,1011829.68749835
12000,706,91,2723161.76425491
12000,161,93,15932105.1458004
12000,163,93,293508.479312872
12000,404,93,2038360.89395485
12000,406,93,836781.392306346
12000,501,93,133936.827991447
12000,503,93,2632563.75967926
12000,508,93,2298806.29214851
12000,515,93,777891.204688409
12000,516,93,NA
12000,519,93,430958.744753968
12000,520,93,7621008.42726149
12000,608,93,3628000.83841717
12000,161,95,1172092.62636001
12000,503,95,6886074.98392968
12000,504,95,2149051.93899853
12000,508,95,NA
12000,516,95,146464.000212602
12000,519,95,263229.152196738
12000,520,95,354195.17198675
12000,702,95,1570609.76393999
12000,141,97,14858769.1049481
12000,142,97,45058116.8326216
12000,161,97,16568940.5319935
12000,403,97,1091919.97153205
12000,407,97,6103814.62707168
12000,514,97,542745.691612808
12000,520,97,1973677.4860133
12000,607,97,1884239.44473423
12000,608,97,4009414.23625814
12000,995,97,1139529.91172556
12000,999,97,NA
12000,141,99,2290902.58264499
12000,161,99,104808694.037934
12000,162,99,9863445.06957545
12000,406,99,1718057.86862686
12000,407,99,NA
12000,506,99,186175.803941248
12000,508,99,795464.703116819
12000,519,99,NA
12000,520,99,3638611.83544213
12000,602,99,56993.8716742839
12000,607,99,6043145.77822553
12000,608,99,11493209.3982578
12000,999,99,NA
12000,161,101,5145285.11917655
12000,406,101,6406358.72740861
12000,501,101,3912018.2740696
12000,505,101,55677.038740768
12000,508,101,2967262.88731613
12000,520,101,468519.951281532
12000,602,101,1329878.12506454
12000,706,101,NA
12000,501,103,838861.891615348
12000,503,103,15766582.9188961
12000,508,103,18509936.6247176
12000,511,103,942309.432076324
12000,520,103,5659393.9470072
12000,608,103,172733.976044685
12000,141,105,2675501.44609737
12000,161,105,57944016.3709687
12000,406,105,306566.627793424
12000,508,105,NA
12000,520,105,9533352.73565309
12000,602,105,3160239.40591388
12000,608,105,NA
12000,702,105,6439307.30297199
12000,706,105,2789838.40660595
12000,161,107,111348340.117137
12000,162,107,8729135.89946678
12000,406,107,1485679.91816151
12000,503,107,22576173.1161361
12000,506,107,3843420.54401848
12000,507,107,285946.28632875
12000,508,107,16900574.2721162
12000,516,107,NA
12000,517,107,NA
12000,520,107,21585633.3734543
12000,602,107,5464723.1543522
12000,706,107,1079307.96422602
12000,161,109,581323.471621292
12000,406,109,2845422.17517287
12000,501,109,66391.7187302782
12000,508,109,2622128.69515445
12000,520,109,6764908.35910341
12000,602,109,102717.320953029
12000,608,109,769063.765793895
12000,999,109,881712.771169742
12000,161,111,19170523.7147727
12000,406,111,19306754.4640382
12000,501,111,8348750.82205473
12000,503,111,8004076.44947651
12000,504,111,5355794.36830084
12000,506,111,1480414.54598923
12000,508,111,2124166.27908481
12000,520,111,299757.625572429
12000,161,113,19792923.5661807
12000,162,113,2145957.90453123
12000,404,113,671381.96318374
12000,406,113,NA
12000,504,113,9556553.7611098
12000,520,113,7237831.27125761
12000,161,115,NA
12000,406,115,9429556.08312198
12000,503,115,30955050.5841716
12000,506,115,6998640.08938539
12000,507,115,51316.4152653512
12000,519,115,2045209.35541256
12000,520,115,6300912.76529896
12000,141,117,6127551.56444945
12000,161,117,1251150.24964811
12000,406,117,23344.6127141881
12000,501,117,8367974.48451765
12000,502,117,7481095.95105354
12000,503,117,1682034.38022009
12000,508,117,9261930.74358826
12000,520,117,9469865.96038586
12000,602,117,451943.743668042
12000,161,119,36875284.4942465
12000,162,119,26843261.3271237
12000,402,119,NA
12000,406,119,15729413.8330749
12000,503,119,11374940.1830063
12000,508,119,NA
12000,520,119,80490.8762231695
12000,601,119,148134.762887928
12000,602,119,50154337.1857434
12000,705,119,325568.762488291
12000,706,119,3343825.33572302
12000,141,121,NA
12000,161,121,14558486.4076739
12000,162,121,3249630.11382988
12000,406,121,943531.537050038
12000,503,121,320252.39789913
12000,508,121,8603727.76979413
12000,515,121,809206.345655967
12000,520,121,3592821.0773812
12000,161,123,44702944.7486823
12000,403,123,NA
12000,406,123,7097489.26345409
12000,501,123,NA
12000,503,123,9932940.61251144
12000,507,123,NA
12000,508,123,11465361.2296153
12000,515,123,NA
12000,517,123,NA
12000,519,123,192901.68559128
12000,520,123,34350988.7024714
12000,602,123,351918.490973654
12000,141,125,3600725.07565985
12000,161,125,74735591.9637489
12000,163,125,1702894.51349518
12000,406,125,14131056.2857512
12000,501,125,2477633.60448162
12000,502,125,15121408.7868149
12000,503,125,357909.225003552
12000,508,125,339813.875772071
12000,515,125,3225637.35088703
12000,519,125,NA
12000,520,125,4553180.12921552
12000,602,125,27849698.2584099
12000,608,125,3464896.53568741
12000,161,127,8517306.4103422
12000,404,127,2829853.19556081
12000,406,127,NA
12000,503,127,15530317.0416331
12000,508,127,1464726.20456344
12000,515,127,2978392.23706742
12000,516,127,NA
12000,517,127,NA
12000,520,127,560918.253606577
12000,142,129,19927608.8122347
12000,161,129,62577937.9109965
12000,162,129,7984235.98480372
12000,403,129,NA
12000,406,129,10491876.6103123
12000,407,129,11529429.9048419
12000,503,129,8482796.31729767
12000,508,129,198761.252987431
12000,519,129,NA
12000,520,129,3350646.23162944
12000,608,129,7501415.60970392
12000,706,129,931310.933550849
12000,161,131,111904546.910564
12000,162,131,6462499.77971254
12000,406,131,1255781.77466629
12000,508,131,2112622.95057235
12000,511,131,1711986.5565163
12000,516,131,1504489.8844383
12000,520,131,6555777.19787816
12000,602,131,NA
12000,702,131,NA
12000,161,133,17953407.6131669
12000,163,133,11536359.2092579
12000,405,133,4033152.48497145
12000,406,133,4957618.77899322
12000,503,133,20818210.028133
12000,504,133,8858233.05525279
12000,508,133,NA
12000,516,133,95011.8188851626
12000,517,133,266941.872070426
12000,520,133,858485.380620852
12001,161,1,18136668.2190401
12001,406,1,NA
12001,506,1,9590678.6143044
12001,520,1,12725862.6419857
12001,608,1,1611951.63960779
12001,141,3,9271636.20533888
12001,142,3,72096867.9708807
12001,161,3,28930954.7823019
12001,162,3,2374053.86712734
12001,403,3,3890501.57861332
12001,406,3,4341242.0489533
12001,407,3,53643.9410201939
12001,516,3,4249640.06128297
12001,519,3,114819.908925785
12001,520,3,4134886.64357147
12001,602,3,505203.152537643
12001,608,3,1266177.02725543
12001,704,3,NA
12001,999,3,307567.862132923
12001,141,5,5070265.38485121
12001,161,5,23797693.3703826
12001,404,5,2460946.60290771
12001,503,5,1658860.13129204
12001,507,5,NA
12001,520,5,17524984.1458057
12001,608,5,2443782.40338223
12001,141,7,7810675.67724716
12001,161,7,14388027.0767186
12001,162,7,2226569.15391977
12001,406,7,214136.157489767
12001,503,7,1274895.1148575
12001,504,7,5892526.15924644
12001,520,7,5553802.06005898
12001,161,9,15643118.7610948
12001,406,9,899112.245916465
12001,501,9,9449178.3387582
12001,503,9,2664228.24379064
12001,508,9,8640911.8861719
12001,515,9,3269692.31404514
12001,520,9,NA
12001,161,11,13039417.6041017
12001,162,11,19593712.7500226
12001,406,11,1113000.8260031
12001,507,11,549186.79612569
12001,508,11,3885176.95200637
12001,519,11,664499.741447442
12001,520,11,11427620.9329503
12001,161,13,45805964.1712007
12001,406,13,5447674.21696022
12001,508,13,5217714.60265396
12001,517,13,NA
12001,520,13,13575310.0471352
12001,602,13,1788014.98216443
12001,999,13,90063.5022620348
12001,161,15,1495855.4176047
12001,163,15,124805.000734256
12001,404,15,2674081.95991466
12001,406,15,14101922.0342679
12001,501,15,41780.2431681565
12001,502,15,1864907.28424182
12001,503,15,1175985.86749122
12001,508,15,4169303.99757421
12001,516,15,137344.013510053
12001,520,15,607591.928773727
12001,161,17,86030931.5879664
12001,406,17,7353854.88324079
12001,503,17,8009888.17891101
12001,507,17,NA
12001,508,17,4451845.36973086
12001,516,17,155939.881282294
12001,520,17,6387062.85936374
12001,162,19,53278.6966744706
12001,501,19,134102.848552076
12001,502,19,NA
12001,504,19,1513085.53643418
12001,506,19,9777289.60654647
12001,508,19,NA
12001,519,19,51950.1096924583
12001,520,19,347271.580649106
12001,601,19,4428421.03143124
12001,161,21,810200.752426346
12001,163,21,NA
12001,403,21,35854.4746269359
12001,406,21,NA
12001,501,21,3023753.6595279
12001,506,21,NA
12001,508,21,3608840.12643333
12001,520,21,5781183.81023529
12001,161,23,70889840.9334445
12001,406,23,19615102.3257196
12001,508,23,8830709.96712275
12001,516,23,87873.9850866743
12001,520,23,13085087.6831413
12001,602,23,26887751.7329726
12001,161,25,159577541.010833
12001,403,25,7808167.29245766
12001,404,25,3778536.00597969
12001,406,25,19300096.205802
12001,409,25,6783960.20020987
12001,508,25,3605354.56237906
12001,516,25,NA
12001,520,25,16198700.0856681
12001,602,25,8825453.84512115
12001,608,25,403390.277190177
12001,141,27,12608640.9484192
12001,161,27,NA
12001,163,27,304817.585470746
12001,406,27,2079673.13134296
12001,503,27,6224699.62649126
12001,508,27,5576041.10397084
12001,520,27,562011.845120855
12001,161,29,NA
12001,406,29,211541.649864486
12001,501,29,71995.4370688316
12001,503,29,223778.59535146
12001,506,29,6306694.41510901
12001,508,29,770241.998764964
12001,511,29,NA
12001,515,29,1778202.02784972
12001,520,29,124005.525702989
12001,161,31,12977192.4061045
12001,406,31,6710899.14879495
12001,507,31,708489.268242339
12001,508,31,NA
12001,516,31,2292555.33541139
12001,520,31,4787429.82900438
12001,161,33,593269.748431399
12001,501,33,305102.380468564
12001,503,33,3346626.37296741
12001,506,33,NA
12001,508,33,256260.388963378
12001,517,33,370924.263295212
12001,520,33,1825117.04901492
12001,706,33,10860392.1767396
12001,161,35,14269931.3286612
12001,162,35,NA
12001,403,35,2691986.21488539
12001,406,35,1377964.94641479
12001,507,35,NA
12001,520,35,11100154.2503775
12001,602,35,8838487.98721478
12001,608,35,NA
12001,999,35,NA
12001,161,37,34277704.8991625
12001,406,37,13671895.0552058
12001,503,37,4802187.48516141
12001,507,37,40164.3849760786
12001,508,37,148599.711066817
12001,516,37,348372.290604615
12001,520,37,3145217.64974544
12001,141,39,3884063.93463877
12001,142,39,23036239.4470913
12001,161,39,14721228.305037
12001,406,39,336675.20275721
12001,508,39,186528.516314961
12001,520,39,1844583.09728188
12001,141,41,6493719.08864363
12001,161,41,34324638.2673965
12001,406,41,36627168.1474833
12001,503,41,8766178.8934589
12001,507,41,275388.846627637
12001,508,41,NA
12001,511,41,114383.411355646
12001,514,41,NA
12001,520,41,5068988.97179422
12001,608,41,2298097.94366999
12001,406,43,1805529.13632596
12001,502,43,2389973.99576777
12001,503,43,6146152.89721319
12001,506,43,NA
12001,508,43,22055155.2661123
12001,515,43,395495.71855318
12001,516,43,2116988.22147649
12001,999,43,361650.06475185
12001,142,45,3000205.78071696
12001,161,45,2555923.56974213
12001,162,45,1483140.44964611
12001,406,45,3256489.4977822
12001,501,45,930914.99076736
12001,506,45,4742178.02172146
12001,508,45,678339.106183608
12001,520,45,4341548.11210743
12001,602,45,688801.090565695
12001,608,45,4783426.75152119
12001,999,45,49947.691334988
12001,161,47,64830035.3607011
12001,406,47,13322057.3306639
12001,503,47,15346778.5507435
12001,508,47,9603215.98927368
12001,511,47,126187.162124093
12001,602,47,15654688.1208889
12001,706,47,896018.464079602
12001,999,47,NA
12001,163,49,1470975.58475122
12001,501,49,5062046.48535585
12001,507,49,1826888.29456362
12001,508,49,1874905.11514556
12001,516,49,530935.305734779
12001,161,51,13797457.3128512
12001,404,51,1064688.74585063
12001,406,51,16652214.0369269
12001,501,51,490573.942604799
12001,503,51,8767109.06626917
12001,520,51,1228416.15819584
12001,141,53,42754879.7210525
